user_id,install_date,country,platform,acquisition_channel,device_tier,archetype
5888,2024-02-23,CA,iOS,Facebook Ads,mid,non_spender
5889,2024-01-17,CA,iOS,Google Ads,mid,non_spender
5890,2024-01-18,US,Android,TikTok,low,non_spender
5891,2024-02-22,IN,iOS,TikTok,mid,non_spender
5892,2024-03-19,US,iOS,Facebook Ads,high,non_spender
5893,2024-01-16,US,iOS,Organic,high,minnow
5894,2024-01-13,IN,iOS,Google Ads,low,minnow
5895,2024-02-16,AU,iOS,Facebook Ads,low,minnow
5896,2024-02-14,UK,Android,Organic,low,minnow
5897,2024-02-23,AU,iOS,TikTok,low,non_spender
5898,2024-01-04,US,Android,Organic,high,whale
5899,2024-02-24,IN,Android,TikTok,high,non_spender
5900,2024-02-03,US,Android,TikTok,mid,non_spender
5901,2024-01-03,CA,iOS,TikTok,low,non_spender
5902,2024-01-02,CA,Android,Facebook Ads,mid,non_spender
5903,2024-01-25,UK,iOS,Google Ads,low,non_spender
5904,2024-01-24,US,Android,Facebook Ads,mid,non_spender
5905,2024-01-14,IN,iOS,Google Ads,mid,non_spender
5906,2024-01-06,US,Android,TikTok,high,minnow
5907,2024-01-18,IN,iOS,Organic,low,non_spender
5908,2024-03-02,IN,Android,Organic,low,non_spender
5909,2024-02-09,AU,Android,Google Ads,high,non_spender
5910,2024-02-01,US,Android,Google Ads,low,non_spender
5911,2024-03-13,IN,iOS,TikTok,mid,whale
5912,2024-02-21,UK,Android,Organic,high,non_spender
5913,2024-03-14,IN,Android,Facebook Ads,mid,non_spender
5914,2024-02-18,CA,Android,Google Ads,mid,non_spender
5915,2024-03-22,CA,iOS,TikTok,high,whale
5916,2024-03-12,IN,Android,Google Ads,low,whale
5917,2024-02-26,AU,iOS,Google Ads,mid,non_spender
5918,2024-01-20,US,Android,Google Ads,mid,non_spender
5919,2024-02-21,US,Android,Organic,low,non_spender
5920,2024-02-04,CA,iOS,Facebook Ads,mid,non_spender
5921,2024-02-02,IN,iOS,Facebook Ads,mid,non_spender
5922,2024-02-14,AU,iOS,TikTok,mid,non_spender
5923,2024-03-27,UK,Android,Organic,mid,non_spender
5924,2024-03-18,IN,iOS,Google Ads,mid,non_spender
5925,2024-01-18,CA,Android,Facebook Ads,high,minnow
5926,2024-02-28,CA,Android,TikTok,high,non_spender
5927,2024-02-09,US,iOS,Google Ads,mid,non_spender
5928,2024-01-02,AU,Android,Facebook Ads,mid,non_spender
5929,2024-02-08,IN,Android,Organic,mid,non_spender
5930,2024-01-13,CA,iOS,Facebook Ads,high,non_spender
5931,2024-03-06,CA,Android,Organic,high,minnow
5932,2024-01-28,US,iOS,Google Ads,low,non_spender
5933,2024-03-22,AU,Android,Google Ads,mid,non_spender
5934,2024-02-10,UK,iOS,Organic,mid,non_spender
5935,2024-02-10,UK,iOS,Google Ads,high,non_spender
5936,2024-01-04,AU,iOS,Organic,high,non_spender
5937,2024-03-28,IN,Android,Organic,mid,non_spender
5938,2024-02-25,CA,iOS,Google Ads,mid,non_spender
5939,2024-01-07,CA,iOS,Google Ads,low,non_spender
5940,2024-02-23,CA,Android,Google Ads,low,dolphin
5941,2024-03-09,CA,iOS,TikTok,high,non_spender
5942,2024-01-20,CA,iOS,TikTok,high,minnow
5943,2024-02-29,UK,Android,Google Ads,mid,dolphin
5944,2024-01-25,CA,iOS,TikTok,low,minnow
5945,2024-01-21,CA,iOS,Google Ads,high,dolphin
5946,2024-01-15,UK,iOS,Google Ads,high,non_spender
5947,2024-02-17,AU,iOS,Organic,low,non_spender
5948,2024-03-12,CA,Android,Facebook Ads,high,non_spender
5949,2024-01-16,US,iOS,Google Ads,mid,non_spender
5950,2024-01-16,US,Android,TikTok,low,non_spender
5951,2024-03-13,UK,iOS,Google Ads,mid,minnow
5952,2024-02-21,CA,iOS,Google Ads,low,minnow
5953,2024-03-22,IN,iOS,TikTok,mid,non_spender
5954,2024-02-17,CA,iOS,Facebook Ads,low,non_spender
5955,2024-02-18,CA,Android,TikTok,high,non_spender
5956,2024-01-01,IN,iOS,TikTok,mid,non_spender
5957,2024-01-08,US,iOS,Facebook Ads,high,non_spender
5958,2024-03-06,IN,Android,TikTok,mid,non_spender
5959,2024-03-13,AU,Android,Organic,high,non_spender
5960,2024-03-10,US,Android,TikTok,mid,non_spender
5961,2024-02-20,IN,Android,Organic,mid,non_spender
5962,2024-02-19,CA,iOS,TikTok,low,minnow
5963,2024-03-15,UK,iOS,TikTok,mid,non_spender
5964,2024-02-09,US,Android,Google Ads,low,non_spender
5965,2024-02-08,UK,iOS,Facebook Ads,low,non_spender
5966,2024-01-17,CA,iOS,Google Ads,high,non_spender
5967,2024-02-08,AU,Android,Organic,high,non_spender
5968,2024-02-20,CA,Android,Organic,mid,non_spender
5969,2024-03-04,CA,iOS,Facebook Ads,low,non_spender
5970,2024-01-13,US,Android,Facebook Ads,high,non_spender
5971,2024-03-05,US,Android,Facebook Ads,high,non_spender
5972,2024-01-08,AU,iOS,Organic,high,non_spender
5973,2024-03-25,AU,iOS,TikTok,low,dolphin
5974,2024-02-22,AU,iOS,TikTok,high,whale
5975,2024-01-27,UK,iOS,Facebook Ads,mid,non_spender
5976,2024-02-19,US,Android,Organic,high,non_spender
5977,2024-02-20,CA,Android,Google Ads,low,non_spender
5978,2024-03-09,CA,Android,Facebook Ads,low,dolphin
5979,2024-03-12,IN,iOS,Organic,high,minnow
5980,2024-03-28,IN,Android,Google Ads,high,non_spender
5981,2024-02-21,AU,iOS,Organic,mid,whale
5982,2024-02-07,UK,Android,TikTok,low,minnow
5983,2024-01-07,CA,iOS,Organic,high,non_spender
5984,2024-03-17,UK,Android,Facebook Ads,low,whale
5985,2024-01-29,UK,Android,Facebook Ads,mid,non_spender
5986,2024-03-24,IN,Android,Facebook Ads,low,non_spender
5987,2024-03-19,IN,iOS,TikTok,high,minnow
5988,2024-01-03,AU,iOS,TikTok,mid,non_spender
5989,2024-02-14,AU,iOS,TikTok,high,minnow
5990,2024-01-29,CA,Android,Facebook Ads,high,non_spender
5991,2024-02-19,US,Android,Organic,low,non_spender
5992,2024-01-20,CA,Android,Facebook Ads,high,non_spender
5993,2024-02-06,AU,iOS,Google Ads,low,non_spender
5994,2024-02-16,IN,Android,Organic,low,non_spender
5995,2024-01-06,CA,iOS,Facebook Ads,mid,dolphin
5996,2024-02-13,UK,iOS,TikTok,low,minnow
5997,2024-01-18,IN,iOS,Organic,high,non_spender
5998,2024-01-25,US,Android,Facebook Ads,mid,non_spender
5999,2024-02-13,IN,iOS,TikTok,high,non_spender
6000,2024-02-13,IN,Android,Google Ads,high,non_spender
6001,2024-01-19,UK,iOS,Organic,mid,non_spender
6002,2024-01-31,IN,Android,Facebook Ads,high,non_spender
6003,2024-03-14,CA,Android,Organic,low,minnow
6004,2024-01-13,CA,iOS,TikTok,high,minnow
6005,2024-03-06,US,Android,Organic,low,minnow
6006,2024-01-24,CA,Android,TikTok,low,non_spender
6007,2024-02-29,US,iOS,Facebook Ads,low,minnow
6008,2024-02-25,IN,iOS,TikTok,low,dolphin
6009,2024-03-15,IN,Android,Facebook Ads,high,non_spender
6010,2024-03-21,UK,Android,Google Ads,low,minnow
6011,2024-03-11,UK,Android,Facebook Ads,high,non_spender
6012,2024-02-14,UK,Android,TikTok,low,dolphin
6013,2024-03-10,US,iOS,Organic,high,non_spender
6014,2024-03-03,UK,iOS,Google Ads,low,dolphin
6015,2024-03-30,UK,iOS,TikTok,high,non_spender
6016,2024-03-02,US,iOS,Facebook Ads,low,minnow
6017,2024-02-11,CA,Android,Facebook Ads,low,minnow
6018,2024-02-27,IN,Android,TikTok,mid,non_spender
6019,2024-01-27,US,iOS,TikTok,high,non_spender
6020,2024-02-18,CA,iOS,Facebook Ads,mid,minnow
6021,2024-01-01,IN,Android,Google Ads,low,minnow
6022,2024-02-27,UK,iOS,Google Ads,mid,non_spender
6023,2024-03-21,IN,Android,Google Ads,high,minnow
6024,2024-01-25,US,Android,Google Ads,mid,non_spender
6025,2024-03-29,US,iOS,TikTok,high,minnow
6026,2024-01-06,UK,iOS,Organic,mid,non_spender
6027,2024-01-30,AU,Android,TikTok,low,minnow
6028,2024-03-27,AU,Android,Google Ads,high,non_spender
6029,2024-01-06,CA,Android,Facebook Ads,low,dolphin
6030,2024-01-12,IN,iOS,TikTok,low,non_spender
6031,2024-02-22,CA,Android,TikTok,high,whale
6032,2024-02-05,AU,Android,Google Ads,high,non_spender
6033,2024-01-22,US,iOS,Google Ads,high,non_spender
6034,2024-01-15,UK,Android,Facebook Ads,low,dolphin
6035,2024-01-24,US,Android,Facebook Ads,high,non_spender
6036,2024-01-30,AU,Android,Facebook Ads,low,whale
6037,2024-03-06,CA,iOS,Organic,mid,minnow
6038,2024-02-10,CA,Android,Organic,mid,dolphin
6039,2024-02-13,AU,Android,Facebook Ads,low,non_spender
6040,2024-01-13,UK,Android,Facebook Ads,high,non_spender
6041,2024-01-12,AU,iOS,Facebook Ads,mid,non_spender
6042,2024-03-25,AU,Android,TikTok,high,non_spender
6043,2024-02-22,AU,Android,TikTok,mid,minnow
6044,2024-01-24,AU,iOS,Google Ads,mid,non_spender
6045,2024-02-02,US,Android,Organic,low,non_spender
6046,2024-02-23,UK,iOS,Organic,high,minnow
6047,2024-03-18,UK,iOS,Organic,mid,dolphin
6048,2024-02-18,IN,iOS,Organic,low,minnow
6049,2024-02-29,IN,Android,Organic,low,non_spender
6050,2024-03-30,US,iOS,Google Ads,mid,minnow
6051,2024-03-19,US,Android,TikTok,low,non_spender
6052,2024-01-18,AU,iOS,Google Ads,high,minnow
6053,2024-01-13,IN,iOS,Google Ads,high,non_spender
6054,2024-01-02,AU,iOS,Facebook Ads,mid,non_spender
6055,2024-01-25,US,iOS,Facebook Ads,high,non_spender
6056,2024-01-06,AU,Android,Google Ads,low,minnow
6057,2024-03-27,AU,Android,Facebook Ads,low,minnow
6058,2024-02-07,AU,Android,Google Ads,high,minnow
6059,2024-02-10,CA,Android,Facebook Ads,high,non_spender
6060,2024-02-05,IN,Android,Organic,mid,dolphin
6061,2024-01-16,AU,iOS,Organic,high,non_spender
6062,2024-03-30,IN,iOS,Google Ads,low,non_spender
6063,2024-01-31,US,Android,TikTok,mid,non_spender
6064,2024-03-08,AU,iOS,Google Ads,high,non_spender
6065,2024-03-24,AU,Android,Facebook Ads,high,non_spender
6066,2024-02-09,AU,iOS,Google Ads,mid,non_spender
6067,2024-01-25,AU,iOS,Organic,low,non_spender
6068,2024-01-26,CA,Android,Facebook Ads,high,minnow
6069,2024-02-07,US,Android,TikTok,mid,non_spender
6070,2024-01-30,US,Android,Google Ads,mid,dolphin
6071,2024-02-04,IN,Android,Organic,mid,minnow
6072,2024-02-02,IN,Android,TikTok,mid,non_spender
6073,2024-01-10,US,iOS,Google Ads,low,minnow
6074,2024-03-18,US,iOS,TikTok,high,non_spender
6075,2024-01-16,AU,Android,TikTok,low,non_spender
6076,2024-01-06,US,iOS,TikTok,mid,non_spender
6077,2024-01-15,CA,iOS,Facebook Ads,low,non_spender
6078,2024-02-12,CA,Android,Organic,low,non_spender
6079,2024-01-14,CA,iOS,Facebook Ads,low,non_spender
6080,2024-01-04,IN,Android,Organic,high,minnow
6081,2024-01-12,IN,Android,Facebook Ads,low,non_spender
6082,2024-02-04,CA,iOS,Facebook Ads,mid,minnow
6083,2024-03-26,IN,Android,Google Ads,mid,minnow
6084,2024-01-21,CA,Android,Organic,mid,non_spender
6085,2024-03-25,CA,Android,Organic,mid,whale
6086,2024-02-29,AU,Android,Facebook Ads,low,non_spender
6087,2024-01-05,UK,iOS,Organic,high,non_spender
6088,2024-01-18,CA,Android,Google Ads,low,non_spender
6089,2024-03-14,AU,iOS,TikTok,high,non_spender
6090,2024-01-24,US,Android,Organic,mid,non_spender
6091,2024-02-07,IN,iOS,Google Ads,low,non_spender
6092,2024-02-28,UK,Android,TikTok,low,non_spender
6093,2024-03-15,UK,iOS,Organic,high,non_spender
6094,2024-01-23,UK,iOS,Google Ads,mid,non_spender
6095,2024-02-12,AU,iOS,Organic,mid,non_spender
6096,2024-02-16,CA,Android,Google Ads,high,minnow
6097,2024-01-20,AU,Android,Google Ads,low,dolphin
6098,2024-03-05,AU,iOS,TikTok,low,non_spender
6099,2024-01-24,CA,Android,Organic,low,non_spender
6100,2024-02-14,UK,iOS,Facebook Ads,low,minnow
6101,2024-01-26,UK,Android,Google Ads,low,non_spender
6102,2024-02-05,AU,Android,Organic,low,non_spender
6103,2024-02-04,AU,iOS,Facebook Ads,low,non_spender
6104,2024-02-04,AU,iOS,Facebook Ads,high,non_spender
6105,2024-02-22,CA,Android,Facebook Ads,high,minnow
6106,2024-02-07,US,iOS,Google Ads,high,non_spender
6107,2024-02-28,AU,Android,Google Ads,high,minnow
6108,2024-01-04,US,Android,Organic,low,minnow
6109,2024-02-14,CA,Android,Facebook Ads,high,whale
6110,2024-03-18,UK,iOS,TikTok,mid,non_spender
6111,2024-02-03,CA,iOS,Facebook Ads,high,minnow
6112,2024-01-24,IN,Android,TikTok,low,non_spender
6113,2024-01-26,IN,iOS,Facebook Ads,high,non_spender
6114,2024-02-08,CA,Android,Google Ads,low,minnow
6115,2024-02-28,AU,iOS,TikTok,mid,minnow
6116,2024-02-25,US,Android,Organic,high,non_spender
6117,2024-01-27,IN,iOS,Organic,high,non_spender
6118,2024-03-29,AU,iOS,Google Ads,low,minnow
6119,2024-02-10,US,iOS,Facebook Ads,high,non_spender
6120,2024-03-26,IN,Android,TikTok,low,minnow
6121,2024-03-27,US,Android,Google Ads,high,non_spender
6122,2024-02-08,UK,iOS,Google Ads,low,dolphin
6123,2024-03-14,CA,iOS,Facebook Ads,high,non_spender
6124,2024-03-17,US,iOS,TikTok,low,non_spender
6125,2024-02-10,UK,Android,Facebook Ads,low,non_spender
6126,2024-03-03,US,Android,Facebook Ads,high,non_spender
6127,2024-01-14,CA,iOS,TikTok,mid,non_spender
6128,2024-03-12,UK,Android,Google Ads,mid,dolphin
6129,2024-02-23,CA,iOS,Facebook Ads,high,minnow
6130,2024-02-02,IN,iOS,TikTok,low,non_spender
6131,2024-01-19,UK,Android,Organic,high,non_spender
6132,2024-02-19,AU,Android,Facebook Ads,high,non_spender
6133,2024-02-15,UK,Android,TikTok,mid,minnow
6134,2024-03-23,CA,iOS,TikTok,low,non_spender
6135,2024-02-23,IN,Android,TikTok,low,non_spender
6136,2024-03-21,UK,iOS,Organic,low,non_spender
6137,2024-01-19,CA,iOS,Google Ads,low,non_spender
6138,2024-01-19,IN,Android,TikTok,high,minnow
6139,2024-01-07,CA,iOS,Facebook Ads,mid,minnow
6140,2024-02-12,AU,Android,Organic,mid,non_spender
6141,2024-02-27,US,Android,Facebook Ads,low,minnow
6142,2024-03-16,CA,Android,Facebook Ads,mid,non_spender
6143,2024-01-26,US,Android,Organic,low,non_spender
6144,2024-02-20,AU,iOS,TikTok,mid,non_spender
6145,2024-03-24,US,iOS,Organic,low,non_spender
6146,2024-01-03,AU,iOS,Organic,low,non_spender
6147,2024-03-19,US,iOS,Organic,low,non_spender
6148,2024-02-14,UK,iOS,Organic,high,non_spender
6149,2024-01-23,UK,Android,Facebook Ads,high,non_spender
6150,2024-03-08,IN,Android,Google Ads,high,non_spender
6151,2024-02-26,CA,Android,Facebook Ads,low,non_spender
6152,2024-02-29,AU,iOS,TikTok,low,minnow
6153,2024-03-25,US,Android,Organic,low,non_spender
6154,2024-02-24,CA,Android,TikTok,mid,non_spender
6155,2024-03-03,UK,Android,Google Ads,high,non_spender
6156,2024-02-24,AU,iOS,Organic,mid,minnow
6157,2024-02-18,UK,Android,Google Ads,mid,non_spender
6158,2024-03-13,IN,iOS,Organic,high,minnow
6159,2024-03-05,US,iOS,TikTok,mid,non_spender
6160,2024-01-09,UK,iOS,Google Ads,mid,non_spender
6161,2024-01-28,UK,Android,TikTok,low,non_spender
6162,2024-01-28,IN,Android,Facebook Ads,low,non_spender
6163,2024-01-06,CA,Android,Organic,mid,whale
6164,2024-03-08,CA,Android,Organic,low,non_spender
6165,2024-03-04,CA,iOS,TikTok,low,minnow
6166,2024-01-03,UK,Android,Organic,mid,non_spender
6167,2024-01-30,US,Android,TikTok,high,non_spender
6168,2024-03-25,IN,Android,TikTok,low,non_spender
6169,2024-01-15,IN,iOS,Google Ads,low,non_spender
6170,2024-01-29,UK,Android,Organic,low,non_spender
6171,2024-02-29,UK,iOS,Organic,low,non_spender
6172,2024-01-18,CA,iOS,Organic,mid,non_spender
6173,2024-02-06,CA,iOS,Google Ads,mid,minnow
6174,2024-01-12,US,Android,TikTok,high,non_spender
6175,2024-03-24,US,Android,Facebook Ads,low,non_spender
6176,2024-02-27,UK,Android,Organic,low,non_spender
6177,2024-03-03,IN,Android,Google Ads,mid,non_spender
6178,2024-01-09,AU,Android,Organic,high,non_spender
6179,2024-02-24,CA,Android,Google Ads,low,non_spender
6180,2024-01-19,US,Android,TikTok,high,non_spender
6181,2024-02-08,US,Android,TikTok,low,non_spender
6182,2024-01-27,AU,iOS,TikTok,mid,minnow
6183,2024-02-02,UK,Android,Facebook Ads,mid,non_spender
6184,2024-02-19,UK,Android,Organic,high,non_spender
6185,2024-02-27,IN,iOS,Google Ads,high,dolphin
6186,2024-03-26,AU,Android,Google Ads,high,non_spender
6187,2024-01-09,AU,Android,TikTok,high,non_spender
6188,2024-03-03,US,Android,TikTok,low,non_spender
6189,2024-01-22,IN,iOS,TikTok,mid,non_spender
6190,2024-03-06,US,Android,Facebook Ads,low,non_spender
6191,2024-02-07,US,iOS,Facebook Ads,low,non_spender
6192,2024-01-21,AU,Android,TikTok,mid,non_spender
6193,2024-02-12,IN,iOS,Facebook Ads,low,whale
6194,2024-02-15,AU,Android,Facebook Ads,high,minnow
6195,2024-03-10,IN,iOS,TikTok,mid,minnow
6196,2024-02-02,UK,iOS,Facebook Ads,high,non_spender
6197,2024-01-08,IN,Android,Facebook Ads,low,non_spender
6198,2024-01-17,CA,Android,TikTok,high,minnow
6199,2024-02-06,AU,iOS,Google Ads,low,non_spender
6200,2024-03-21,CA,Android,Facebook Ads,high,non_spender
6201,2024-01-06,IN,iOS,Google Ads,high,non_spender
6202,2024-02-04,IN,iOS,Facebook Ads,low,non_spender
6203,2024-03-13,IN,iOS,Organic,mid,minnow
6204,2024-02-28,US,iOS,TikTok,high,non_spender
6205,2024-01-30,IN,iOS,Facebook Ads,high,non_spender
6206,2024-01-02,UK,Android,Facebook Ads,low,non_spender
6207,2024-03-12,UK,Android,Organic,high,non_spender
6208,2024-01-09,AU,iOS,Organic,high,minnow
6209,2024-03-17,CA,Android,Google Ads,low,non_spender
6210,2024-02-01,UK,Android,Google Ads,low,non_spender
6211,2024-03-18,CA,iOS,TikTok,mid,non_spender
6212,2024-01-14,CA,iOS,Facebook Ads,high,minnow
6213,2024-01-29,IN,iOS,Organic,low,dolphin
6214,2024-01-19,CA,Android,Facebook Ads,low,non_spender
6215,2024-02-06,IN,iOS,TikTok,high,non_spender
6216,2024-02-21,IN,iOS,TikTok,mid,non_spender
6217,2024-01-28,CA,Android,Facebook Ads,low,dolphin
6218,2024-03-04,US,Android,Organic,mid,dolphin
6219,2024-02-04,CA,Android,TikTok,low,non_spender
6220,2024-02-08,CA,iOS,Facebook Ads,high,non_spender
6221,2024-03-28,UK,iOS,Facebook Ads,mid,dolphin
6222,2024-01-15,US,Android,Google Ads,low,non_spender
6223,2024-01-17,AU,Android,Facebook Ads,high,minnow
6224,2024-03-26,UK,iOS,Organic,high,non_spender
6225,2024-01-12,CA,Android,Organic,low,non_spender
6226,2024-02-15,CA,Android,Organic,high,non_spender
6227,2024-03-19,CA,Android,Google Ads,high,non_spender
6228,2024-03-09,IN,Android,TikTok,mid,minnow
6229,2024-02-23,IN,Android,Organic,mid,minnow
6230,2024-02-10,IN,iOS,Organic,low,minnow
6231,2024-02-12,CA,iOS,Google Ads,high,non_spender
6232,2024-01-01,CA,Android,TikTok,high,non_spender
6233,2024-01-16,US,Android,TikTok,mid,non_spender
6234,2024-03-26,UK,Android,Facebook Ads,low,non_spender
6235,2024-02-10,AU,iOS,TikTok,high,non_spender
6236,2024-03-29,AU,Android,Organic,mid,whale
6237,2024-03-09,AU,Android,Organic,high,non_spender
6238,2024-02-08,AU,Android,Google Ads,low,minnow
6239,2024-01-07,UK,iOS,Facebook Ads,mid,non_spender
6240,2024-02-21,CA,Android,Facebook Ads,low,non_spender
6241,2024-03-19,IN,iOS,Google Ads,mid,non_spender
6242,2024-01-26,US,iOS,Organic,low,minnow
6243,2024-03-30,AU,iOS,Organic,mid,minnow
6244,2024-01-17,AU,Android,Google Ads,low,dolphin
6245,2024-01-02,UK,iOS,Organic,high,minnow
6246,2024-01-27,US,iOS,TikTok,mid,non_spender
6247,2024-02-17,IN,iOS,Facebook Ads,high,non_spender
6248,2024-01-09,AU,Android,TikTok,mid,non_spender
6249,2024-03-11,IN,iOS,Google Ads,mid,dolphin
6250,2024-01-27,CA,Android,Organic,high,minnow
6251,2024-03-21,AU,iOS,Facebook Ads,low,non_spender
6252,2024-02-12,CA,Android,Organic,mid,minnow
6253,2024-03-23,AU,Android,Organic,mid,minnow
6254,2024-02-13,AU,iOS,TikTok,high,non_spender
6255,2024-01-07,US,iOS,Google Ads,high,non_spender
6256,2024-02-28,UK,Android,Google Ads,mid,non_spender
6257,2024-03-26,AU,Android,TikTok,low,dolphin
6258,2024-03-26,UK,Android,TikTok,high,non_spender
6259,2024-01-08,UK,Android,Facebook Ads,high,non_spender
6260,2024-01-18,AU,iOS,Organic,high,non_spender
6261,2024-02-29,CA,iOS,Facebook Ads,mid,minnow
6262,2024-01-02,US,iOS,Organic,high,dolphin
6263,2024-01-14,IN,Android,Organic,mid,minnow
6264,2024-02-25,CA,iOS,Organic,low,dolphin
6265,2024-02-24,CA,Android,Google Ads,mid,minnow
6266,2024-03-29,CA,Android,Google Ads,mid,non_spender
6267,2024-02-05,CA,Android,Google Ads,mid,non_spender
6268,2024-01-01,UK,Android,Google Ads,low,non_spender
6269,2024-03-02,IN,Android,TikTok,mid,non_spender
6270,2024-03-09,UK,iOS,Organic,low,minnow
6271,2024-02-03,CA,Android,Google Ads,high,minnow
6272,2024-03-20,CA,iOS,Google Ads,high,non_spender
6273,2024-02-16,US,Android,Organic,mid,non_spender
6274,2024-02-19,CA,Android,Google Ads,mid,dolphin
6275,2024-02-25,US,iOS,Facebook Ads,mid,non_spender
6276,2024-03-18,UK,Android,Organic,high,dolphin
6277,2024-01-04,AU,Android,Google Ads,low,non_spender
6278,2024-02-01,IN,iOS,Facebook Ads,high,dolphin
6279,2024-03-05,CA,Android,Organic,high,non_spender
6280,2024-01-20,IN,Android,TikTok,low,dolphin
6281,2024-03-28,US,Android,Organic,low,non_spender
6282,2024-01-27,CA,iOS,Organic,high,non_spender
6283,2024-02-02,UK,Android,Facebook Ads,low,non_spender
6284,2024-01-09,AU,Android,Organic,low,non_spender
6285,2024-01-23,US,Android,Organic,high,non_spender
6286,2024-03-29,AU,iOS,Organic,high,minnow
6287,2024-01-13,UK,iOS,Facebook Ads,mid,minnow
6288,2024-01-11,AU,iOS,TikTok,high,non_spender
6289,2024-01-17,US,Android,TikTok,high,non_spender
6290,2024-03-02,CA,iOS,Google Ads,mid,non_spender
6291,2024-01-08,IN,Android,Organic,low,non_spender
6292,2024-03-23,UK,Android,Google Ads,high,non_spender
6293,2024-02-29,US,Android,Google Ads,low,minnow
6294,2024-02-10,CA,iOS,Google Ads,mid,non_spender
6295,2024-03-26,CA,Android,Organic,high,minnow
6296,2024-03-14,UK,Android,Facebook Ads,high,non_spender
6297,2024-01-29,UK,iOS,Google Ads,high,non_spender
6298,2024-01-17,AU,iOS,Facebook Ads,high,non_spender
6299,2024-02-22,CA,iOS,Facebook Ads,high,non_spender
6300,2024-01-19,AU,Android,Google Ads,low,non_spender
6301,2024-01-17,US,iOS,Organic,mid,non_spender
6302,2024-03-25,AU,iOS,Google Ads,high,non_spender
6303,2024-03-04,UK,iOS,TikTok,low,non_spender
6304,2024-01-19,UK,iOS,Organic,low,non_spender
6305,2024-03-21,US,Android,TikTok,mid,non_spender
6306,2024-03-10,UK,Android,TikTok,mid,non_spender
6307,2024-02-28,AU,Android,Organic,high,whale
6308,2024-01-05,UK,iOS,TikTok,high,non_spender
6309,2024-03-16,UK,iOS,Facebook Ads,low,dolphin
6310,2024-02-17,AU,iOS,Google Ads,high,non_spender
6311,2024-01-15,AU,Android,Google Ads,low,minnow
6312,2024-01-20,AU,Android,Facebook Ads,low,minnow
6313,2024-02-11,IN,iOS,TikTok,low,non_spender
6314,2024-02-03,UK,Android,Google Ads,low,non_spender
6315,2024-01-03,CA,Android,TikTok,mid,non_spender
6316,2024-03-15,AU,iOS,Organic,mid,minnow
6317,2024-02-11,IN,iOS,TikTok,mid,non_spender
